id,lon,lat,Panorama_ID,route_1,route_1_seq,route_2,route_2_seq,route_3,route_3_seq,INDEX_THERMAL,INDEX_BUILT ENVIRONMENT,INDEX_FAMILIARITY,INDEX_PROXIMITY,thermal_comfort,greenery_rate,seg_sky,shading_area,human_scale,Street furniture,seg_sidewalk,CCTV coverage,Lighting,Maintenance & cleanliness,Presence of other people,Street vendors seating,Shops,Street vendors,dist_to_city_hall,dist_to_bank,dist_to_healthcare,dist_to_education,dist_to_police,dist_to_hospital,Traffic_low_evening,Traffic_high_evening,Traffic_low_morning,Traffic_high_morning,DIST_EMERGENCY,DIST_CAREGIVING,DIST_BUREAROCRATIC
386,106.7377817,-6.1647595,street_view_collage_386,,,,,,,0.52,0.25,0.27,0.63,0.52,0.34,0.4,0.64,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.89,0.57,0.56,0.98,0.38,0.37,1.0,0.0,1.0,0.0,0.38,0.77,0.73
387,106.732405,-6.1780497,street_view_collage_387,,,,,,,0.18,0.28,0.27,0.63,0.18,0.28,0.66,0.53,0.39,0.0,0.13,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.64,0.7,0.64,0.42,0.79,1.0,0.0,1.0,0.0,0.6,0.67,0.62
388,106.7427194,-6.169701,street_view_collage_388,,,,,,,0.68,0.43,0.3,0.46,0.68,0.61,0.37,0.58,0.67,0.0,0.1,0.0,0.57,1.0,0.05,0.0,0.0,0.0,0.33,0.41,0.42,0.45,0.65,0.48,1.0,0.0,1.0,0.0,0.56,0.44,0.37
389,106.7403423,-6.1552415,street_view_collage_389,,,,,,,0.05,0.24,0.29,0.44,0.05,0.13,1.0,0.13,0.07,0.0,0.05,0.0,0.29,0.5,0.2,0.0,0.3,0.0,0.6,0.3,0.66,0.68,0.36,0.04,1.0,0.0,1.0,0.0,0.2,0.67,0.45
39,106.744632,-6.1719346,street_view_collage_39,,,,,,,0.61,0.35,0.3,0.6,0.61,0.67,0.31,0.65,0.65,0.17,0.07,0.0,0.14,0.5,0.05,0.0,0.0,0.0,0.39,0.68,0.6,0.62,0.76,0.52,1.0,0.0,1.0,0.0,0.64,0.61,0.54
390,106.7380307,-6.1620632,street_view_collage_390,,,,,route_3,9.0,0.56,0.28,0.38,0.64,0.56,0.61,0.14,0.77,0.58,0.0,0.09,0.0,0.29,0.0,0.15,0.4,0.0,0.33,0.78,0.68,0.8,0.96,0.31,0.28,1.0,0.0,1.0,0.0,0.3,0.88,0.73
391,106.7567902,-6.1599221,street_view_collage_391,,,,,,,0.06,0.25,0.33,0.77,0.06,0.1,0.81,0.24,0.06,0.17,0.1,0.0,0.29,0.5,0.15,0.2,0.4,0.17,0.93,0.85,0.96,0.89,0.86,0.16,1.0,0.0,1.0,0.0,0.51,0.92,0.89
392,106.7462305,-6.1815782,street_view_collage_392,,,,,,,0.81,0.38,0.31,0.62,0.81,0.79,0.48,0.57,0.75,0.0,0.0,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.72,0.46,0.28,0.8,0.74,0.69,1.0,0.0,1.0,0.0,0.72,0.54,0.59
393,106.7495229,-6.1763163,street_view_collage_393,,,,,,,0.48,0.42,0.32,0.74,0.48,0.83,0.28,0.62,0.87,0.0,0.02,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.59,0.87,0.62,0.85,0.98,0.54,1.0,0.0,1.0,0.0,0.76,0.74,0.73
394,106.7495651,-6.1812889,street_view_collage_394,,,,,,,0.26,0.33,0.29,0.68,0.26,0.62,0.44,0.46,0.65,0.0,0.01,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.78,0.52,0.54,0.79,0.79,0.64,1.0,0.0,1.0,0.0,0.72,0.66,0.65
395,106.7467292,-6.1648557,street_view_collage_395,,,,,,,0.16,0.18,0.24,0.64,0.16,0.19,0.77,0.36,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.38,0.92,0.77,0.57,0.28,1.0,0.0,1.0,0.0,0.42,0.84,0.66
396,106.7480234,-6.1828657,street_view_collage_396,,,,,,,0.62,0.35,0.28,0.67,0.62,0.53,0.41,0.68,0.56,0.0,0.19,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.92,0.5,0.51,0.73,0.72,0.65,1.0,0.0,1.0,0.0,0.68,0.62,0.71
397,106.747324,-6.182569,street_view_collage_397,,,,,,,0.66,0.36,0.3,0.65,0.66,0.69,0.22,0.81,0.73,0.0,0.12,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.88,0.42,0.43,0.78,0.72,0.67,1.0,0.0,1.0,0.0,0.7,0.6,0.65
398,106.7330394,-6.1841812,street_view_collage_398,,,,,,,0.4,0.38,0.29,0.57,0.4,0.44,0.55,0.6,0.56,0.0,0.01,0.0,0.29,1.0,0.05,0.0,0.0,0.0,0.51,0.64,0.19,0.56,0.58,0.97,1.0,0.0,1.0,0.0,0.77,0.38,0.57
399,106.7329038,-6.1780497,street_view_collage_399,,,,,,,0.28,0.34,0.28,0.65,0.28,0.33,0.52,0.67,0.48,0.0,0.28,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.64,0.59,0.71,0.69,0.43,0.8,1.0,0.0,1.0,0.0,0.62,0.7,0.62
4,106.7369195,-6.1606064,street_view_collage_4,,,,,,,0.5,0.24,0.27,0.63,0.5,0.33,0.39,0.59,0.35,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.97,0.54,0.98,0.82,0.24,0.23,1.0,0.0,1.0,0.0,0.24,0.9,0.76
40,106.7394583,-6.1728075,street_view_collage_40,,,,,,,0.21,0.31,0.27,0.42,0.21,0.44,0.79,0.07,0.42,0.0,0.03,0.0,0.57,0.5,0.0,0.0,0.0,0.0,0.39,0.15,0.29,0.5,0.59,0.61,1.0,0.0,1.0,0.0,0.6,0.4,0.27
400,106.752797,-6.1591867,street_view_collage_400,,,,,,,0.42,0.25,0.28,0.63,0.42,0.22,0.69,0.48,0.23,0.0,0.01,0.0,0.14,0.5,0.2,0.0,0.1,0.0,0.9,0.72,0.66,0.57,0.81,0.1,1.0,0.0,1.0,0.0,0.46,0.62,0.81
401,106.7569139,-6.1614572,street_view_collage_401,,,,,,,0.33,0.24,0.27,0.69,0.33,0.05,0.48,0.55,0.09,0.0,0.04,0.0,0.43,0.5,0.15,0.0,0.2,0.0,0.76,0.82,0.8,0.78,0.8,0.21,1.0,0.0,1.0,0.0,0.5,0.79,0.79
402,106.7417876,-6.1652378,street_view_collage_402,,,,,,,0.6,0.33,0.3,0.63,0.6,0.62,0.15,0.85,0.65,0.0,0.19,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.82,0.69,0.6,0.86,0.5,0.35,1.0,0.0,1.0,0.0,0.42,0.73,0.75
403,106.7325468,-6.177052,street_view_collage_403,,,,,,,0.3,0.32,0.27,0.68,0.3,0.36,0.36,0.72,0.47,0.17,0.05,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.74,0.65,0.8,0.75,0.39,0.76,1.0,0.0,1.0,0.0,0.57,0.78,0.7
404,106.7357593,-6.1670217,street_view_collage_404,,,,,,,0.41,0.28,0.28,0.57,0.41,0.06,0.18,0.71,0.14,0.0,0.6,0.0,0.29,0.5,0.1,0.0,0.1,0.17,0.79,0.25,0.67,0.89,0.37,0.44,1.0,0.0,1.0,0.0,0.4,0.78,0.52
405,106.7457983,-6.169632,street_view_collage_405,,,,,,,0.04,0.13,0.27,0.57,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.65,0.57,0.67,0.72,0.43,1.0,0.0,1.0,0.0,0.57,0.62,0.52
406,106.7565694,-6.1610143,street_view_collage_406,,,,,,,0.15,0.24,0.25,0.73,0.15,0.15,0.77,0.29,0.12,0.0,0.06,0.0,0.29,0.5,0.1,0.0,0.0,0.0,0.83,0.87,0.84,0.85,0.82,0.19,1.0,0.0,1.0,0.0,0.5,0.84,0.85
407,106.745765,-6.1682425,street_view_collage_407,,,,,,,0.04,0.13,0.27,0.61,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.53,0.68,0.79,0.68,0.39,1.0,0.0,1.0,0.0,0.54,0.74,0.55
408,106.7447382,-6.1804279,street_view_collage_408,,,,,,,0.69,0.41,0.33,0.55,0.69,0.87,0.03,0.9,0.92,0.0,0.5,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.72,0.48,0.11,0.58,0.74,0.71,1.0,0.0,1.0,0.0,0.72,0.34,0.6
409,106.7325743,-6.1639253,street_view_collage_409,,,,,,,0.04,0.13,0.27,0.57,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.36,0.88,0.86,0.2,0.34,1.0,0.0,1.0,0.0,0.27,0.87,0.58
41,106.7456183,-6.1737209,street_view_collage_41,,,,,,,0.82,0.31,0.3,0.7,0.82,0.67,0.24,0.67,0.63,0.0,0.04,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.67,0.75,0.69,0.74,0.83,0.54,1.0,0.0,1.0,0.0,0.68,0.72,0.71
410,106.7491932,-6.1682327,street_view_collage_410,,,,,,,0.49,0.28,0.5,0.57,0.49,0.49,0.25,0.78,0.51,0.5,0.01,0.0,0.0,0.0,0.45,0.6,0.4,0.5,0.43,0.55,0.53,0.87,0.72,0.33,1.0,0.0,1.0,0.0,0.52,0.7,0.49
411,106.7420392,-6.1793849,street_view_collage_411,,,,,,,0.53,0.33,0.28,0.58,0.53,0.47,0.28,0.62,0.46,0.0,0.1,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.85,0.32,0.03,0.84,0.67,0.76,1.0,0.0,1.0,0.0,0.72,0.44,0.58
412,106.7372365,-6.1637376,street_view_collage_412,,,,,,,0.51,0.22,0.28,0.61,0.51,0.43,0.3,0.7,0.41,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.77,0.57,0.68,0.97,0.34,0.33,1.0,0.0,1.0,0.0,0.34,0.82,0.67
413,106.7336906,-6.172919,street_view_collage_413,,,,,,,0.36,0.18,0.36,0.61,0.36,0.13,0.5,0.56,0.13,0.0,0.19,0.0,0.14,0.0,0.15,0.0,0.6,0.33,0.68,0.39,0.76,0.8,0.37,0.63,1.0,0.0,1.0,0.0,0.5,0.78,0.54
414,106.7473358,-6.1828909,street_view_collage_414,,,,,,,0.68,0.27,0.3,0.64,0.68,0.71,0.25,0.7,0.66,0.0,0.0,0.0,0.14,0.0,0.05,0.0,0.0,0.0,0.86,0.43,0.45,0.73,0.71,0.67,1.0,0.0,1.0,0.0,0.69,0.59,0.64
415,106.7547538,-6.1602629,street_view_collage_415,,,,,,,0.31,0.23,0.3,0.72,0.31,0.19,0.45,0.58,0.23,0.0,0.14,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.79,0.96,0.75,0.86,0.83,0.15,1.0,0.0,1.0,0.0,0.49,0.8,0.88
416,106.7371035,-6.1738514,street_view_collage_416,,,,,,,0.04,0.13,0.27,0.52,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.12,0.57,0.59,0.51,0.67,1.0,0.0,1.0,0.0,0.59,0.58,0.4
417,106.7330329,-6.1830909,street_view_collage_417,,,,,,,0.78,0.45,0.32,0.6,0.78,0.71,0.57,0.72,0.85,0.0,0.03,0.0,0.14,1.0,0.05,0.0,0.0,0.0,0.63,0.55,0.17,0.7,0.56,0.95,1.0,0.0,1.0,0.0,0.76,0.44,0.59
418,106.7376709,-6.1667586,street_view_collage_418,,,,,,,0.45,0.39,0.29,0.55,0.45,0.44,0.59,0.56,0.46,0.0,0.14,0.0,0.29,1.0,0.15,0.0,0.0,0.0,0.76,0.41,0.52,0.76,0.42,0.43,1.0,0.0,1.0,0.0,0.42,0.64,0.58
419,106.7374654,-6.1790137,street_view_collage_419,,,,,,,0.31,0.32,0.26,0.55,0.31,0.26,0.5,0.48,0.28,0.0,0.04,0.5,0.29,0.5,0.05,0.0,0.0,0.0,0.71,0.16,0.4,0.61,0.56,0.83,1.0,0.0,1.0,0.0,0.7,0.5,0.44
42,106.7385358,-6.1677436,street_view_collage_42,,,,,,,0.5,0.29,0.28,0.53,0.5,0.46,0.17,0.71,0.44,0.0,0.01,0.0,0.29,0.5,0.05,0.0,0.0,0.0,0.87,0.37,0.39,0.63,0.47,0.46,1.0,0.0,1.0,0.0,0.46,0.51,0.62
420,106.74557,-6.172882,street_view_collage_420,,,,,,,0.71,0.3,0.29,0.67,0.71,0.6,0.51,0.39,0.63,0.0,0.09,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.56,0.78,0.7,0.68,0.81,0.52,1.0,0.0,1.0,0.0,0.66,0.69,0.67
421,106.7393975,-6.1637753,street_view_collage_421,,,,,,,0.5,0.35,0.29,0.61,0.5,0.68,0.47,0.68,0.63,0.0,0.09,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.85,0.76,0.57,0.75,0.39,0.33,1.0,0.0,1.0,0.0,0.36,0.66,0.8
422,106.7522933,-6.1860811,street_view_collage_422,,,,,,,0.71,0.37,0.33,0.75,0.71,0.87,0.03,1.0,0.85,0.0,0.09,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.61,0.96,0.87,0.7,0.61,0.78,1.0,0.0,1.0,0.0,0.7,0.78,0.78
423,106.7386381,-6.1733674,street_view_collage_423,,,,,,,0.04,0.13,0.27,0.46,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.06,0.4,0.59,0.56,0.64,1.0,0.0,1.0,0.0,0.6,0.5,0.29
424,106.7390281,-6.1770918,street_view_collage_424,,,,,,,0.55,0.3,0.27,0.54,0.55,0.46,0.3,0.71,0.46,0.0,0.1,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.64,0.07,0.35,0.86,0.58,0.75,1.0,0.0,1.0,0.0,0.66,0.6,0.36
425,106.7356607,-6.1610674,street_view_collage_425,,,,,,,0.59,0.34,0.3,0.55,0.59,0.6,0.2,0.79,0.66,0.33,0.07,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.85,0.43,0.9,0.65,0.22,0.25,1.0,0.0,1.0,0.0,0.24,0.78,0.64
426,106.7446615,-6.1648405,street_view_collage_426,,,,,,,0.28,0.33,0.29,0.66,0.28,0.52,0.44,0.6,0.57,0.17,0.05,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.77,0.56,0.87,0.92,0.54,0.31,1.0,0.0,1.0,0.0,0.43,0.9,0.66
427,106.7556141,-6.1831738,street_view_collage_427,,,,,,,0.04,0.13,0.27,0.75,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.74,0.62,0.86,0.64,0.85,1.0,0.0,1.0,0.0,0.74,0.74,0.78
428,106.7494978,-6.1898081,street_view_collage_428,,,,,,,0.4,0.28,0.27,0.56,0.4,0.33,0.44,0.73,0.42,0.0,0.12,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.93,0.4,0.51,0.74,0.69,1.0,0.0,1.0,0.0,0.72,0.46,0.49
429,106.7380593,-6.166705,street_view_collage_429,,,,,,,0.56,0.35,0.31,0.54,0.56,0.67,0.23,0.85,0.72,0.17,0.05,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.75,0.44,0.48,0.71,0.43,0.43,1.0,0.0,1.0,0.0,0.43,0.6,0.6
43,106.7379474,-6.1729176,street_view_collage_43,,,,,,,0.04,0.13,0.27,0.44,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.44,0.51,0.53,0.63,1.0,0.0,1.0,0.0,0.58,0.48,0.26
430,106.7389523,-6.1634928,street_view_collage_430,,,,,,,0.56,0.36,0.27,0.61,0.56,0.18,0.46,0.63,0.28,0.0,0.16,0.0,0.57,1.0,0.15,0.0,0.0,0.0,0.84,0.74,0.62,0.79,0.37,0.32,1.0,0.0,1.0,0.0,0.34,0.7,0.79
431,106.7418908,-6.1615565,street_view_collage_431,,,,,,,0.71,0.31,0.28,0.63,0.71,0.41,0.29,0.55,0.43,0.0,0.47,0.0,0.14,0.5,0.05,0.0,0.0,0.0,0.69,0.93,0.74,0.78,0.39,0.24,1.0,0.0,1.0,0.0,0.32,0.76,0.81
432,106.7514616,-6.1766722,street_view_collage_432,,,,,,,0.57,0.37,0.31,0.61,0.57,0.71,0.48,0.48,0.77,0.17,0.08,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.32,0.67,0.49,0.67,0.93,0.6,1.0,0.0,1.0,0.0,0.76,0.58,0.5
433,106.7470344,-6.1665281,street_view_collage_433,,,,,,,0.44,0.3,0.29,0.65,0.44,0.49,0.21,0.69,0.43,0.0,0.09,0.0,0.29,0.5,0.1,0.0,0.1,0.0,0.79,0.39,0.82,0.96,0.64,0.32,1.0,0.0,1.0,0.0,0.48,0.89,0.59
434,106.7430188,-6.1841579,street_view_collage_434,route_1,17.0,,,,,0.39,0.4,0.29,0.53,0.39,0.46,0.56,0.43,0.49,0.0,0.22,0.0,0.43,1.0,0.1,0.0,0.0,0.0,0.31,0.31,0.34,0.55,0.81,0.82,1.0,0.0,1.0,0.0,0.82,0.45,0.31
435,106.7388023,-6.1728599,street_view_collage_435,,,,,,,0.04,0.13,0.27,0.43,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.08,0.36,0.52,0.57,0.62,1.0,0.0,1.0,0.0,0.6,0.44,0.26
436,106.7400948,-6.1745726,street_view_collage_436,,,,,,,0.27,0.29,0.25,0.48,0.27,0.28,0.64,0.37,0.28,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,0.18,0.27,0.69,0.63,0.66,1.0,0.0,1.0,0.0,0.64,0.48,0.32
437,106.744316,-6.1648883,street_view_collage_437,,,,,,,0.62,0.31,0.3,0.65,0.62,0.53,0.53,0.6,0.58,0.0,0.01,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.73,0.59,0.84,0.9,0.54,0.31,1.0,0.0,1.0,0.0,0.43,0.87,0.66
438,106.7541303,-6.1635482,street_view_collage_438,,,,,,,0.2,0.15,0.3,0.58,0.2,0.03,0.62,0.37,0.03,0.0,0.01,0.0,0.29,0.0,0.15,0.0,0.2,0.33,0.82,0.68,0.48,0.57,0.7,0.25,1.0,0.0,1.0,0.0,0.48,0.52,0.75
439,106.7451334,-6.1728926,street_view_collage_439,,,,,,,0.47,0.3,0.28,0.66,0.47,0.48,0.27,0.58,0.43,0.17,0.11,0.0,0.14,0.5,0.05,0.0,0.0,0.0,0.54,0.73,0.66,0.72,0.79,0.53,1.0,0.0,1.0,0.0,0.66,0.69,0.64
44,106.7414633,-6.1694068,street_view_collage_44,,,,,,,0.04,0.13,0.27,0.46,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.28,0.36,0.54,0.6,0.49,1.0,0.0,1.0,0.0,0.54,0.45,0.39
440,106.7355834,-6.1670426,street_view_collage_440,,,,,,,0.42,0.3,0.25,0.57,0.42,0.07,0.24,0.72,0.17,0.17,0.35,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.82,0.24,0.68,0.89,0.36,0.44,1.0,0.0,1.0,0.0,0.4,0.78,0.53
441,106.7314299,-6.1652638,street_view_collage_441,route_1,4.0,route_2,4.0,route_3,4.0,0.4,0.15,0.25,0.57,0.4,0.07,0.5,0.6,0.11,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.73,0.48,0.79,0.87,0.19,0.37,1.0,0.0,1.0,0.0,0.28,0.83,0.6
442,106.7406516,-6.1632649,street_view_collage_442,,,route_2,24.0,,,0.43,0.3,0.25,0.62,0.43,0.23,0.63,0.57,0.27,0.0,0.11,0.0,0.43,0.5,0.0,0.0,0.0,0.0,0.87,0.88,0.61,0.61,0.41,0.3,1.0,0.0,1.0,0.0,0.36,0.61,0.88
443,106.7354309,-6.1687059,street_view_collage_443,,,,,,,0.5,0.38,0.36,0.54,0.5,0.53,0.55,0.71,0.63,0.33,0.03,0.0,0.14,0.5,0.15,0.2,0.1,0.17,0.81,0.1,0.54,0.92,0.39,0.5,1.0,0.0,1.0,0.0,0.44,0.73,0.46
444,106.7475594,-6.1706045,street_view_collage_444,,,,,,,0.61,0.37,0.29,0.65,0.61,0.68,0.42,0.5,0.64,0.0,0.02,0.0,0.57,0.5,0.0,0.0,0.0,0.0,0.25,0.82,0.76,0.9,0.79,0.42,1.0,0.0,1.0,0.0,0.6,0.83,0.53
445,106.7297382,-6.1593823,street_view_collage_445,,,,,,,0.59,0.32,0.38,0.39,0.59,0.57,0.18,0.84,0.55,0.0,0.2,0.0,0.0,0.5,0.85,0.0,0.0,0.0,0.67,0.38,0.68,0.47,0.01,0.17,1.0,0.0,1.0,0.0,0.09,0.57,0.52
446,106.7413648,-6.1642157,street_view_collage_446,,,,,,,0.35,0.32,0.35,0.66,0.35,0.36,0.63,0.48,0.35,0.17,0.14,0.0,0.29,0.5,0.2,0.2,0.2,0.17,0.96,0.8,0.64,0.75,0.45,0.33,1.0,0.0,1.0,0.0,0.39,0.7,0.88
447,106.7378027,-6.1833874,street_view_collage_447,,,,,,,0.04,0.13,0.27,0.64,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.59,0.4,0.3,0.71,0.95,1.0,0.0,1.0,0.0,0.83,0.35,0.73
448,106.747242,-6.1704892,street_view_collage_448,,,,,,,0.72,0.33,0.32,0.65,0.72,0.61,0.75,0.44,0.61,0.0,0.03,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.26,0.8,0.74,0.88,0.78,0.43,1.0,0.0,1.0,0.0,0.6,0.81,0.53
449,106.7493351,-6.1710411,street_view_collage_449,,,route_2,40.0,route_3,27.0,0.4,0.29,0.29,0.64,0.4,0.42,0.7,0.48,0.38,0.0,0.07,0.0,0.57,0.0,0.25,0.0,0.0,0.0,0.22,0.8,0.8,0.76,0.82,0.41,1.0,0.0,1.0,0.0,0.62,0.78,0.51
45,106.752244,-6.1848398,street_view_collage_45,route_1,26.0,route_2,54.0,route_3,41.0,0.55,0.3,0.36,0.8,0.55,0.32,0.51,0.74,0.37,0.17,0.06,0.0,0.0,0.5,0.15,0.2,0.2,0.33,0.78,0.98,1.0,0.62,0.64,0.77,1.0,0.0,1.0,0.0,0.7,0.81,0.88
450,106.7552829,-6.1824543,street_view_collage_450,,,,,,,0.04,0.13,0.27,0.72,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.69,0.61,0.74,0.67,0.82,1.0,0.0,1.0,0.0,0.74,0.68,0.74
451,106.7515789,-6.1755772,street_view_collage_451,,,,,,,0.51,0.42,0.32,0.62,0.51,0.66,0.63,0.57,0.86,0.0,0.03,0.0,0.57,0.5,0.0,0.0,0.0,0.0,0.3,0.65,0.56,0.67,0.93,0.57,1.0,0.0,1.0,0.0,0.75,0.62,0.48
452,106.7584587,-6.186374,street_view_collage_452,,,,,,,0.27,0.32,0.3,0.57,0.27,0.49,0.21,0.67,0.56,0.33,0.08,0.0,0.0,0.5,0.0,0.0,0.0,0.17,0.52,0.53,0.33,0.61,0.47,0.98,1.0,0.0,1.0,0.0,0.72,0.47,0.52
453,106.745755,-6.1678245,street_view_collage_453,,,,,,,0.04,0.13,0.27,0.62,0.04,0.47,0.27,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.49,0.73,0.85,0.66,0.38,1.0,0.0,1.0,0.0,0.52,0.79,0.56
454,106.737772,-6.1609653,street_view_collage_454,,,,,,,0.35,0.26,0.39,0.64,0.35,0.4,0.23,0.67,0.36,0.33,0.39,0.0,0.0,0.0,0.2,0.4,0.2,0.33,0.85,0.64,0.88,0.96,0.27,0.24,1.0,0.0,1.0,0.0,0.26,0.92,0.74
455,106.7486054,-6.1829754,street_view_collage_455,,,,,,,0.48,0.31,0.29,0.68,0.48,0.63,0.2,0.69,0.61,0.0,0.16,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9,0.56,0.58,0.68,0.72,0.64,1.0,0.0,1.0,0.0,0.68,0.63,0.73
456,106.748121,-6.1667759,street_view_collage_456,,,,,,,0.58,0.41,0.35,0.62,0.58,0.56,0.28,0.71,0.54,0.17,0.36,0.0,0.57,0.5,0.2,0.2,0.0,0.17,0.67,0.42,0.72,0.92,0.65,0.31,1.0,0.0,1.0,0.0,0.48,0.82,0.55
457,106.7486095,-6.1667699,street_view_collage_457,,,,,,,0.67,0.34,0.33,0.6,0.67,0.73,0.24,0.76,0.65,0.0,0.14,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.62,0.42,0.68,0.91,0.66,0.3,0.5,0.5,1.0,0.0,0.48,0.8,0.52
458,106.7511419,-6.1814242,street_view_collage_458,,,,,,,0.26,0.21,0.4,0.68,0.26,0.4,0.53,0.41,0.35,0.0,0.23,0.0,0.0,0.0,0.35,0.4,0.3,0.17,0.73,0.62,0.64,0.58,0.78,0.69,0.5,0.5,1.0,0.0,0.74,0.61,0.68
459,106.7511413,-6.1828206,street_view_collage_459,route_1,24.0,route_2,52.0,route_3,39.0,0.34,0.36,0.44,0.72,0.34,0.5,0.19,0.79,0.5,0.33,0.14,0.0,0.29,0.5,0.15,0.6,0.2,0.5,0.89,0.75,0.77,0.46,0.72,0.71,1.0,0.0,1.0,0.0,0.72,0.62,0.82
46,106.7562854,-6.1601803,street_view_collage_46,,,,,,,0.39,0.21,0.27,0.77,0.39,0.18,0.48,0.57,0.2,0.17,0.03,0.0,0.29,0.0,0.0,0.2,0.0,0.0,0.95,0.91,0.9,0.85,0.85,0.16,1.0,0.0,1.0,0.0,0.5,0.88,0.93
460,106.7375985,-6.1662845,street_view_collage_460,,,,,,,0.56,0.37,0.42,0.56,0.56,0.6,0.22,0.74,0.55,0.33,0.09,0.0,0.29,0.5,0.3,0.6,0.0,0.33,0.74,0.44,0.54,0.78,0.41,0.42,1.0,0.0,1.0,0.0,0.42,0.66,0.59
461,106.7412489,-6.1754426,street_view_collage_461,,,,,,,0.33,0.3,0.29,0.5,0.33,0.59,0.36,0.43,0.53,0.0,0.25,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.44,0.29,0.2,0.74,0.67,0.67,1.0,0.0,1.0,0.0,0.67,0.47,0.36
462,106.7473485,-6.183236,street_view_collage_462,,,,,,,0.64,0.42,0.3,0.63,0.64,0.67,0.16,0.81,0.69,0.0,0.15,0.5,0.29,0.5,0.0,0.0,0.0,0.0,0.83,0.45,0.46,0.68,0.71,0.67,1.0,0.0,1.0,0.0,0.69,0.57,0.64
463,106.7420595,-6.1788006,street_view_collage_463,,,,,,,0.52,0.37,0.29,0.58,0.52,0.5,0.51,0.5,0.61,0.17,0.29,0.0,0.29,0.5,0.0,0.0,0.0,0.0,0.85,0.35,0.08,0.76,0.68,0.75,1.0,0.0,1.0,0.0,0.72,0.42,0.6
464,106.743128,-6.1639657,street_view_collage_464,,,,,,,0.51,0.28,0.33,0.63,0.51,0.37,0.31,0.68,0.37,0.0,0.14,0.0,0.14,0.5,0.05,0.2,0.0,0.33,0.73,0.74,0.79,0.71,0.48,0.3,1.0,0.0,1.0,0.0,0.39,0.75,0.74
